City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
330,ceeldheer,3.8491,47.1803,26.370000000000005,84,94,3.86,SO,1697416305
331,chilecito,-29.165,-67.4954,19.08000000000004,28,12,0.88,AR,1697416305
332,nemuro,43.3301,145.5829,13.930000000000007,75,100,4.7,JP,1697416306
333,mumbwa,-14.985,27.0614,21.52000000000004,68,45,0.46,ZM,1697416307
334,oriximina,-1.767,-55.8683,29.689999999999998,52,99,2.09,BR,1697416307
335,karagay,50.3967,84.6206,-1.8899999999999864,97,91,1.77,RU,1697416308
336,maridi,4.9144,29.4645,20.430000000000007,99,100,2.18,SS,1697416309
337,puerto baquerizo moreno,-0.9026,-89.6102,23.850000000000023,84,85,4.67,EC,1697416309
338,chonchi,-42.624,-73.7724,8.79000000000002,98,65,1.36,CL,1697416310
339,mossel bay,-34.1832,22.1536,16.060000000000002,90,12,1.24,ZA,1697416310
340,bodo,67.2844,14.3817,6.580000000000041,70,75,10.8,NO,1697416311
341,east london,-33.0154,27.904,17.710000000000036,90,100,9.88,ZA,1697416059
342,ahau,-12.501,177.0479,27.04000000000002,81,33,9.67,FJ,1697416312
343,port isabel,26.0734,-97.2086,24.05000000000001,59,0,3.13,US,1697416313
344,phan thiet,10.931,108.1015,25.420000000000016,90,100,1.2,VN,1697416313
345,peniche,39.3566,-9.3813,20.120000000000005,97,100,2.71,PT,1697416314
346,easley,34.8269,-82.5817,14.430000000000007,64,100,2.06,US,1697416315
347,ghormach,35.7301,63.7809,10.240000000000009,45,6,0.84,AF,1697416315
348,katsuura,35.1522,140.3207,20.30000000000001,57,1,4.47,JP,1697416316
349,el aioun,36.8267,8.6013,17.100000000000023,85,3,1.27,DZ,1697416317
350,acapulco de juarez,16.868,-99.894,28.710000000000036,84,100,1.03,MX,1697416245
351,wynyard,51.7667,-104.1833,10.990000000000009,50,100,5.14,CA,1697416318
352,port alfred,-33.5982,26.8915,17.25,94,100,3.13,ZA,1697416318
353,basoko,-3.2915,17.4601,22.370000000000005,88,100,0.95,CD,1697416319
354,sandpoint,48.2766,-116.5533,18.910000000000025,65,0,1.54,US,1697416026
355,rukban,14.4158,43.9416,21.390000000000043,67,1,0.96,YE,1697416321
356,zadar,44.1169,15.2353,13.430000000000007,50,0,5.66,HR,1697416321
357,chotila,25.8719,73.1822,24.53000000000003,62,100,3.62,IN,1697416322
358,balsas,-7.5321,-46.0372,29.480000000000018,48,80,2.2,BR,1697416322
359,yerofey pavlovich,53.9592,121.9524,1.8500000000000227,43,28,1.1,RU,1697416323
360,klaksvik,62.2266,-6.5853,9.580000000000041,88,100,10.43,FO,1697416324
361,tralee,52.2693,-9.7054,6.810000000000002,87,100,2.76,IE,1697416324
362,altamira,-3.2041,-52.21,25.05000000000001,79,90,1.36,BR,1697416325
363,badger,42.6144,-94.1462,9.129999999999995,71,0,2.06,US,1697416325
364,arauquita,7.0295,-71.4279,23.200000000000045,97,97,0.38,CO,1697416326
365,vila franca do campo,37.7172,-25.4335,21.600000000000023,99,95,12.31,PT,1697416327
366,spring creek,40.7467,-115.58,22.100000000000023,20,0,2.57,US,1697416327
367,stavern,52.7973,7.4346,7.050000000000011,100,100,1.54,DE,1697416328
368,yaren,-0.5471,166.9164,28.80000000000001,70,5,0.35,NR,1697416329
369,nizhniy kuranakh,58.8191,125.5293,-7.019999999999982,74,29,0.91,RU,1697416329
370,howrah,22.5736,88.3251,24.970000000000027,88,20,0.0,IN,1697416330
371,klyuchi,56.3182,160.8422,7.850000000000023,68,88,0.17,RU,1697416331
372,vila velha,-20.3297,-40.292,22.970000000000027,99,100,2.06,BR,1697416331
373,swartz creek,42.9573,-83.8305,8.379999999999995,96,100,5.12,US,1697416332
374,callao,-12.0523,-77.1391,20.360000000000014,77,100,5.14,PE,1697416333
375,alice springs,-23.6984,133.8813,24.75,20,75,7.72,AU,1697416334
376,encruzilhada do sul,-30.5362,-52.5156,15.360000000000014,93,100,2.31,BR,1697416334
377,tudor vladimirescu,47.1335,26.7848,5.020000000000039,91,100,8.0,RO,1697416335
378,kolonia,50.9384,6.96,6.650000000000034,90,0,0.51,DE,1697416197
379,alpena,45.0617,-83.4328,11.140000000000043,80,100,6.17,US,1697416336
380,languyan,5.2674,120.0779,25.879999999999995,87,100,2.41,PH,1697416337
381,lusaka,-15.4164,28.2825,22.870000000000005,53,99,1.94,ZM,1697416337
382,macas,-2.3046,-78.1175,19.090000000000032,96,81,1.18,EC,1697416338
383,ivrea,45.4674,7.8748,15.580000000000041,70,100,1.5,IT,1697416339
384,san pedro pochutla,15.7444,-96.4653,28.860000000000014,94,100,1.52,MX,1697416339
385,kwaksan,39.6862,125.083,12.580000000000041,36,0,4.7,KP,1697416340
386,sayat,45.8273,3.051,6.010000000000048,76,0,1.54,FR,1697416340
387,pantai cenang,6.2913,99.7289,24.970000000000027,100,40,1.03,MY,1697416341
388,tucuma,-6.7517,-51.1508,24.689999999999998,66,15,0.73,BR,1697416342
389,itaituba,-4.2625,-55.9878,26.510000000000048,68,35,1.01,BR,1697416342
390,sinabang,2.4795,96.3806,25.910000000000025,86,100,2.72,ID,1697416343
391,lamar,38.0872,-102.6207,18.140000000000043,40,0,3.09,US,1697416243
392,gebeit,21.0667,36.3167,21.79000000000002,64,0,1.83,SD,1697416344
393,lensk,60.7145,114.9172,2.670000000000016,72,100,2.24,RU,1697416345
394,evanston,42.0447,-87.693,12.760000000000048,71,100,2.57,US,1697416345
395,haapsalu,58.9399,23.5415,8.340000000000032,88,82,7.58,EE,1697416346
396,alofi,-19.0534,-169.9192,27.28000000000003,61,14,8.23,NU,1697416347
397,selfoss,63.9368,-21.0035,6.75,92,100,4.62,IS,1697416347
398,skeldon,5.8847,-57.1414,27.430000000000007,75,100,3.62,GY,1697416348
399,oranjemund,-28.5519,16.4284,15.770000000000039,73,0,2.55,NA,1697416348
400,rongelap,11.1629,166.8943,28.390000000000043,77,25,5.55,MH,1697416349
401,gallup,35.5281,-108.7426,22.910000000000025,13,0,2.57,US,1697416218
402,la'ie,21.6438,-157.9244,30.980000000000018,70,100,3.8,US,1697416350
403,ivanava,56.9984,40.9737,6.189999999999998,95,100,3.13,RU,1697416351
404,dunda,13.2601,76.6913,19.840000000000032,84,12,2.47,IN,1697416351
405,pocone,-16.2582,-56.6326,32.29000000000002,33,86,2.59,BR,1697416352
406,kataba,0.2517,32.3997,19.650000000000034,93,100,0.71,UG,1697416353
407,fuvahmulah,-0.2948,73.4241,27.400000000000034,79,5,7.89,MV,1697416353
408,huambo,-12.7765,15.732,18.32000000000005,71,99,1.15,AO,1697416354
409,fort st. john,56.2524,-120.8469,12.939999999999998,58,75,3.6,CA,1697416354
410,usogorsk,63.4295,48.7062,6.4500000000000455,84,98,2.24,RU,1697416355
411,greenland,71.8172,-40.4263,-39.92999999999998,100,100,4.75,GL,1697416356
412,kununurra,-15.7731,128.7388,31.950000000000045,15,2,1.54,AU,1697416356
413,recani,41.7539,20.8284,12.460000000000036,85,98,1.78,MK,1697416357
414,constantia,44.1767,28.6508,13.470000000000027,71,100,9.93,RO,1697416357
415,saldanha,-32.9978,17.9456,16.150000000000034,83,0,2.5,ZA,1697416358
416,ghadamis,30.1258,9.4901,21.590000000000032,24,0,3.65,LY,1697416359
417,pandan,-3.2874,104.193,29.180000000000007,60,16,3.14,ID,1697416359
418,samus',56.7437,84.6987,3.890000000000043,95,69,2.03,RU,1697416360
419,clodomira,-27.5732,-64.1313,30.5,32,66,4.22,AR,1697416361
420,santanyi,39.3543,3.1295,18.79000000000002,78,37,1.83,ES,1697416361
421,fellsmere,27.7678,-80.6014,24.430000000000007,69,25,4.9,US,1697416362
422,souillac,44.898,1.4694,8.450000000000045,59,100,1.69,FR,1697416363
423,turiacu,-1.6711,-45.3684,25.860000000000014,81,60,3.13,BR,1697416363
424,danielskuil,-28.1865,23.5522,12.590000000000032,70,17,2.07,ZA,1697416364
425,singkil,2.2828,97.7972,25.170000000000016,87,100,1.59,ID,1697416365
426,truckee,39.328,-120.1833,24.180000000000007,36,40,4.63,US,1697416365
427,san alejo,13.4327,-87.9612,28.450000000000045,84,20,2.57,SV,1697416366
428,tromso,69.6516,18.9558,3.9500000000000455,81,75,6.17,NO,1697416366
429,gargalianoi,37.0656,21.6374,18.379999999999995,79,0,2.07,GR,1697416367
430,minas de matahambre,22.5614,-83.9641,25.57000000000005,83,53,3.19,CU,1697416368
431,seogwipo,33.2573,126.5153,20.04000000000002,58,4,4.17,KR,1697416368
432,zaozersk,69.4009,32.4413,3.8700000000000045,94,100,10.65,RU,1697416369
433,ricany,49.2151,16.3933,5.180000000000007,87,6,3.88,CZ,1697416370
434,es castell,39.8799,4.2905,19.480000000000018,94,100,2.06,ES,1697416370
435,namtsy,62.7182,129.6642,-8.879999999999995,75,11,1.02,RU,1697416371
436,igarka,67.4566,86.5308,1.0100000000000477,99,100,1.22,RU,1697416372
437,igrim,63.1915,64.4243,3.330000000000041,84,100,2.68,RU,1697416373
438,adrar,27.8734,-0.2875,22.120000000000005,16,0,2.57,DZ,1697416374
439,cedeira,43.6602,-8.0547,19.5,70,100,4.51,ES,1697416374
440,as suwayq,23.8244,57.4238,27.160000000000025,75,4,1.01,OM,1697416375
441,puerto maldonado,-12.5939,-69.1867,27.260000000000048,60,57,0.52,PE,1697416376
442,san angelo,31.465,-100.4405,17.99000000000001,40,0,0.89,US,1697416376
443,omuthiya,-18.3579,16.5815,22.140000000000043,16,78,3.12,NA,1697416377
444,fukuecho,34.304,133.8672,20.560000000000002,72,20,5.14,JP,1697416377
445,san marcos,29.8826,-97.9406,21.49000000000001,34,0,4.63,US,1697416378
446,linden,50.602,7.8505,3.9399999999999977,92,8,0.52,DE,1697416379
447,kinston,17.9712,-76.7928,29.900000000000034,88,20,2.57,JM,1697416242
448,alta,44.4971,34.1587,12.57000000000005,84,16,2.93,UA,1697416380
449,miles city,46.4085,-105.841,16.54000000000002,51,0,2.57,US,1697416380
450,gao,16.2788,-0.0412,32.129999999999995,12,99,3.05,ML,1697416381
451,nishinoomote,30.7325,130.9971,23.450000000000045,56,40,5.66,JP,1697416382
452,cabedelo,-6.9732,-34.8352,24.379999999999995,81,55,7.01,BR,1697416382
453,nar'yan-mar,67.638,53.0071,0.6100000000000136,87,97,8.94,RU,1697416383
454,bowen,40.2334,-91.0626,10.439999999999998,66,8,4.66,US,1697416384
455,hithadhoo,1.7959,73.3876,27.860000000000014,73,7,7.88,MV,1697416384
456,malpica,43.3227,-8.8105,19.100000000000023,77,100,4.63,ES,1697416385
457,zhanaozen,43.3381,52.8556,10.170000000000016,34,0,7.32,KZ,1697416386
458,parnarama,-5.6824,-43.0895,26.04000000000002,68,80,0.68,BR,1697416386
459,tejupilco de hidalgo,18.9053,-100.1508,19.430000000000007,95,100,1.14,MX,1697416387
460,ocos,14.5104,-92.1943,24.150000000000034,78,100,1.43,GT,1697416388
461,lancaster,40.0381,-76.3057,10.840000000000032,76,8,2.53,US,1697416388
462,beardstown,40.0175,-90.4243,10.340000000000032,77,6,0.45,US,1697416389
463,ma'rib,15.4579,45.323,22.400000000000034,24,4,3.01,YE,1697416389
464,huarmey,-10.0687,-78.1522,19.650000000000034,86,100,3.67,PE,1697416390
465,iwanai,42.9798,140.5148,10.600000000000023,78,100,6.53,JP,1697416391
466,hirara,24.9264,125.2411,27.02000000000004,47,75,6.17,JP,1697416391
467,yongchuan,29.3585,105.9243,21.060000000000002,76,100,0.29,CN,1697416392
468,mairwa,26.2367,84.1505,22.939999999999998,79,5,1.91,IN,1697416393
469,prince rupert,54.3127,-130.3255,13.910000000000025,84,40,9.26,CA,1697416393
470,ola,35.0323,-93.2232,15.080000000000041,66,55,3.25,US,1697416394
471,rabaul,-4.1985,152.1728,28.660000000000025,71,99,3.66,PG,1697416394
472,giado,31.9528,12.0273,18.670000000000016,34,0,3.18,LY,1697416395
473,prabumulih,-3.4383,104.231,28.890000000000043,60,16,3.01,ID,1697416396
474,krasnyy kut,47.1013,40.6671,12.220000000000027,81,25,3.6,RU,1697416396
475,yuzhno-kurilsk,44.0271,145.8614,13.830000000000041,69,100,4.12,RU,1697416397
476,pokrovsk,61.4833,129.1541,-8.359999999999957,85,2,1.34,RU,1697416397
477,mzimba,-11.899,33.5952,20.75,69,44,5.26,MW,1697416398
478,gorodishche,53.2737,45.7023,11.420000000000016,74,0,4.59,RU,1697416399
479,darwin,-12.4628,130.8411,31.99000000000001,37,0,2.57,AU,1697416110
480,saint-denis,48.9358,2.358,8.450000000000045,71,0,4.12,FR,1697416400
481,ayacucho,-13.1604,-74.2257,16.060000000000002,66,14,2.04,PE,1697416400
482,remire-montjoly,4.905,-52.2772,28.0,78,0,2.57,GF,1697416401
483,mega,-0.6657,131.905,30.310000000000002,66,45,1.07,ID,1697416402
484,harstad,68.9297,16.5209,0.7000000000000455,99,100,6.37,NO,1697416403
485,brisas de zicatela,15.8367,-97.0429,29.29000000000002,54,75,1.54,MX,1697416404
486,mount pearl,47.5241,-52.8058,9.970000000000027,91,75,3.6,CA,1697415917
487,uturoa,-16.7437,-151.4594,24.189999999999998,72,15,3.63,PF,1697416405
488,preobrazheniye,42.9015,133.8988,9.410000000000025,36,0,4.92,RU,1697416406
489,vorkuta,67.5036,64.0627,-0.6299999999999955,98,100,5.52,RU,1697416406
490,mahanoro,-19.9002,48.8095,23.210000000000036,95,40,2.8,MG,1697416407
491,pierre,44.3684,-100.3511,10.150000000000034,71,0,2.06,US,1697416408
492,saudarkrokur,65.7443,-19.6386,4.300000000000011,98,100,3.37,IS,1697416409
493,cannonvale,-20.2822,148.6895,25.900000000000034,58,11,2.96,AU,1697416409
494,levuka,-17.6807,178.8334,26.920000000000016,77,95,8.53,FJ,1697416410
495,humberto de campos,-2.5983,-43.4649,24.980000000000018,88,100,2.5,BR,1697416411
496,yumbe,-5.1582,-79.4476,13.550000000000011,92,43,1.67,PE,1697416411
497,nadvoitsy,63.8924,34.266,2.730000000000018,85,100,7.42,RU,1697416412
498,sofifi,0.7348,127.5761,29.510000000000048,67,0,0.51,ID,1697416412
499,yadrin,55.9408,46.2007,10.900000000000034,67,100,3.97,RU,1697416413
500,dalnerechensk,45.9337,133.7349,5.100000000000023,51,98,6.71,RU,1697416414
501,puerto san carlos,-12.6608,-63.55,24.30000000000001,88,29,1.8,BR,1697416414
502,aban,56.6767,96.0678,6.1200000000000045,96,100,4.26,RU,1697416415
503,kargopol',61.5091,38.9408,4.470000000000027,77,100,5.81,RU,1697416415
504,tindouf,27.6718,-8.1397,26.27000000000004,22,0,1.54,DZ,1697416416
505,prince albert,53.2033,-105.7531,12.0,50,75,4.12,CA,1697416177
506,arcos,42.2653,-3.7556,13.340000000000032,94,75,2.06,ES,1697416417
507,mejit,10.2843,170.8699,28.100000000000023,76,96,4.75,MH,1697416418
508,sola,37.5667,126.9783,15.689999999999998,60,0,4.12,KR,1697416153
509,oum hadjer,13.2938,19.689,29.090000000000032,39,72,1.41,TD,1697416419
510,afaahiti,-17.739,-149.29,27.510000000000048,78,80,3.8,PF,1697416420
511,dongcun,25.5193,102.6742,16.450000000000045,85,5,0.89,CN,1697416420
512,suong,11.9115,105.6533,25.05000000000001,91,100,1.55,KH,1697416421
513,saint-francois,47.0019,-70.8129,12.800000000000011,95,98,6.87,CA,1697416422
514,berdigestyakh,62.0983,126.6998,-7.6200000000000045,78,35,1.79,RU,1697416423
515,siwa oasis,29.2035,25.5192,22.07000000000005,44,0,2.71,EG,1697416423
516,la roche-sur-foron,46.0672,6.3122,9.140000000000043,80,100,1.54,FR,1697416424
517,sirte,31.206,16.5836,21.920000000000016,64,0,1.34,LY,1697416425
518,amungan,15.3641,119.9585,29.510000000000048,70,97,1.89,PH,1697416425
519,timberlake,41.6659,-81.4428,9.550000000000011,88,100,6.17,US,1697416426
520,kete krachi,7.7984,-0.0491,25.430000000000007,87,100,4.71,GH,1697416426
521,muli,27.9292,101.2787,13.840000000000032,85,7,0.86,CN,1697416427
522,shingu,33.7241,135.993,22.060000000000002,52,0,1.95,JP,1697416428
523,chicxulub puerto,21.2933,-89.6068,26.189999999999998,80,100,6.49,MX,1697416428
524,kyzyl-mazhalyk,51.1455,90.5815,5.520000000000039,78,100,3.13,RU,1697416429
525,labuan,-0.6985,119.8499,29.920000000000016,65,3,1.78,ID,1697416429
526,oyama,36.3147,139.8001,22.460000000000036,50,0,0.53,JP,1697416430
527,arthur's town,24.6225,-75.6755,29.189999999999998,77,22,9.17,BS,1697416431
528,arkhipo-osipovka,44.3703,38.5336,19.379999999999995,56,99,1.03,RU,1697416431
529,nuevo imperial,-13.0762,-76.3178,19.210000000000036,88,100,1.96,PE,1697416432
530,markha,33.886,77.4233,0.11000000000001364,51,96,1.74,IN,1697416432
531,shubarshi,48.5833,57.1839,8.629999999999995,72,0,3.11,KZ,1697416433
532,nijar,36.9629,-2.2064,19.410000000000025,83,40,1.03,ES,1697416434
533,muhammadabad,35.716,47.0846,12.78000000000003,44,6,4.24,IR,1697416434
534,sisimiut,66.9372,-53.6665,-3.609999999999957,69,99,1.8,GL,1697416435
